article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
FB-0045,funding,충청 클라우드 전환 지원사업 공고,2026-04-16,"충청 클라우드 전환 지원사업 공고. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 데이터, 디지털 전환, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 충청입니다.","품질검사, 데이터, 디지털 전환, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0045,Fallback Policy Brief,,품질검사|데이터|디지털 전환|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0046,competitor,QualiBot 충청 경쟁사 신제품 공개,2025-12-12,"QualiBot 충청 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 충청입니다.","AI, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0046,Fallback Tech Review,QualiBot,AI|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0047,technology,대구 Edge AI 추론 최적화,2026-05-25,"대구 Edge AI 추론 최적화. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 보안, 디지털 전환, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 대구입니다.","AI, 보안, 디지털 전환, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0047,Fallback Policy Brief,,AI|보안|디지털 전환|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0048,competitor,QualiBot 충청 경쟁사 해외시장 진출,2025-03-24,"QualiBot 충청 경쟁사 해외시장 진출. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 충청입니다.","제조 AX, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0048,Fallback Policy Brief,QualiBot,제조 AX|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0049,funding,글로벌 AI 스타트업 기술사업화 지원,2026-04-04,"글로벌 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 디지털 전환, 품질검사, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 글로벌입니다.","제조 AX, 디지털 전환, 품질검사, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0049,Fallback Tech Review,,제조 AX|디지털 전환|품질검사|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0050,market,서울 중소 제조기업 AI 전환 수요 증가,2025-05-09,"서울 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 데이터, 자동화, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 서울입니다.","AI, 데이터, 자동화, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0050,Fallback Startup News,,AI|데이터|자동화|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0051,policy,부산 산업 데이터 활용 가이드라인 발표,2026-03-20,"부산 산업 데이터 활용 가이드라인 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 스마트팩토리, 품질검사, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 부산입니다.","AI, 스마트팩토리, 품질검사, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0051,Fallback Policy Brief,,AI|스마트팩토리|품질검사|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0052,market,국내 제조 데이터 플랫폼 도입 확산,2026-02-15,"국내 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 자동화, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 국내입니다.","클라우드, 자동화, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0052,Fallback Market Digest,,클라우드|자동화|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0053,policy,충청 중소기업 디지털 전환 지원사업,2025-08-14,"충청 중소기업 디지털 전환 지원사업. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 클라우드, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 충청입니다.","품질검사, 클라우드, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0053,Fallback Tech Review,,품질검사|클라우드|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0054,competitor,QualiBot 대구 경쟁사 해외시장 진출,2026-01-08,"QualiBot 대구 경쟁사 해외시장 진출. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 제조 AX, 스마트팩토리, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 대구입니다.","보안, 제조 AX, 스마트팩토리, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0054,Fallback Market Digest,QualiBot,보안|제조 AX|스마트팩토리|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0055,policy,국내 스마트공장 지원정책 확대,2025-10-31,"국내 스마트공장 지원정책 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 클라우드, 제조 AX, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","디지털 전환, 클라우드, 제조 AX, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0055,Fallback Market Digest,,디지털 전환|클라우드|제조 AX|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0056,market,충청 클라우드 기반 품질관리 시장 성장,2025-04-15,"충청 클라우드 기반 품질관리 시장 성장. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 제조 AX, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","AI, 제조 AX, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0056,Fallback Startup News,,AI|제조 AX|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0057,competitor,InspectAI 대구 경쟁사 신규 투자 유치,2026-01-23,"InspectAI 대구 경쟁사 신규 투자 유치. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 스마트팩토리, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 대구입니다.","AI, 스마트팩토리, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0057,Fallback Policy Brief,InspectAI,AI|스마트팩토리|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0058,funding,충청 지역특화 창업지원 프로그램 모집,2026-04-07,"충청 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 디지털 전환, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 충청입니다.","보안, 디지털 전환, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0058,Fallback Market Digest,,보안|디지털 전환|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0059,policy,글로벌 AI 바우처 사업 개편,2026-02-25,"글로벌 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 생성형 AI, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 글로벌입니다.","보안, 생성형 AI, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0059,Fallback Market Digest,,보안|생성형 AI|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0060,competitor,InspectAI 경기 경쟁사 신제품 공개,2025-03-13,"InspectAI 경기 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 자동화, 품질검사, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 경기입니다.",,https://example.com/fallback/0060,Fallback Policy Brief,InspectAI,보안|자동화|품질검사|데이터,2026-09-18T09:00:00+09:00,true,false,synthetic_fallback
FB-0061,policy,국내 스마트공장 지원정책 확대,2026-06-26,"국내 스마트공장 지원정책 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","제조 AX, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0061,Fallback Tech Review,,제조 AX|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0062,market,대구 중소 제조기업 AI 전환 수요 증가,2025-10-19,"대구 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 데이터, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 대구입니다.","제조 AX, 데이터, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0062,Fallback Startup News,,제조 AX|데이터|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0063,technology,국내 산업용 RAG 활용 사례 증가,2025-02-02,"국내 산업용 RAG 활용 사례 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 클라우드, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 국내입니다.","품질검사, 클라우드, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0063,Fallback Policy Brief,,품질검사|클라우드|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
