article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin,collect_method,date_valid
LV-0037,market,"경남도, 조선·해양 제조 AI 허브 구축 본격화… 글로벌 기술 거점 육성",2026-09-13,"경남도, 조선·해양 제조 AI 허브 구축 본격화… 글로벌 기술 거점 육성 (검색어: 제조 AI)","경남도, 조선·해양 제조 AI 허브 구축 본격화… 글로벌 기술 거점 육성 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5EcUZMeS1TeDBZRWV4RFZ6dlZBbkZGalNhZWZSYnBhSjJoQkQ5d0p3NVdXaXVSR2ktRl9QN01Dbl9wOE9hZUlwLWVKel9FbzNXWkd2VnNJSy1lNHhBZUJpei1PZ19VZVE?oc=5,기계신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0038,market,"박완수 도지사, 중국 상하이 ‘장강 AI 로봇밸리’ 방문...‘제조 AI 실증·확산 거점’ 조성 박차",2026-09-17,"박완수 도지사, 중국 상하이 ‘장강 AI 로봇밸리’ 방문...‘제조 AI 실증·확산 거점’ 조성 박차 (검색어: 제조 AI)","박완수 도지사, 중국 상하이 ‘장강 AI 로봇밸리’ 방문...‘제조 AI 실증·확산 거점’ 조성 박차 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE11VDRGdW1PZDdqSnhoQm83OWVIeFo0VmlqNkhnNHdRNERaQlFjS0p6SG01TkpBOE5OQ21qVXJuUkZBeE8teHBYUm4ydTR3SnQ4UUkwaVFfMjJ2bjlzNTBLaGt4bnBBZnc?oc=5,인공지능신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0039,market,"원프레딕트, 제조AI 정책에 제언…AI 네이티브 팩토리 현장확산 강조",2026-07-24,"원프레딕트, 제조AI 정책에 제언…AI 네이티브 팩토리 현장확산 강조 (검색어: 제조 AI)","원프레딕트, 제조AI 정책에 제언…AI 네이티브 팩토리 현장확산 강조 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMia0FVX3lxTFBZaDJ4bDFfUUpDaUdDd0tGY0N4ZUpocDY4N1VTOWRnTlQ1Y2NacXdHV3hkclRQcUxHcXRkanVkVnNkZmQ5cUpWTjNzZ04tbDNDWmpLTzA4WW1wTGNOSnJLTUp4NDVIaEVaaHg0?oc=5,FA저널,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0040,market,"코난테크, 서연이화 '제조 AI 에이전트' 파트너 낙점",2026-08-03,"코난테크, 서연이화 '제조 AI 에이전트' 파트너 낙점 (검색어: 제조 AI)","코난테크, 서연이화 '제조 AI 에이전트' 파트너 낙점 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1ZTlVGMWZzSmpoNV9fUEVNTXNIYjkzR1pWQUZtQlc5MVhaWWFjcWN2c1dOZGhYWEcxS013RTF5cWlIZnhMTTBlRm9VQ241UmQ2cFY5QmtB?oc=5,지디넷코리아,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0041,market,경남대에 메가존 피지컬AI 연구센터 개소…제조AI 연구개발 거점,2026-08-28,경남대에 메가존 피지컬AI 연구센터 개소…제조AI 연구개발 거점 (검색어: 제조 AI),경남대에 메가존 피지컬AI 연구센터 개소…제조AI 연구개발 거점 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiW0FVX3lxTE1FVmxxX2F0V3BBTVRjT0ZVVm5IVEZlUTlrNXlOb1lpME95WVhLQlBzMkxaZmFScHdQNU11LW5nTzdib0c1QXpxWWxVemdhUm15ckdHRGdkMUVTRmfSAWBBVV95cUxNd3NXSXdvd0hjTTlHOTlKR1ZlMUxFRERvbXlNem81ZUlpbE83OXN4NXBLcDZLVUNOdlM4NEhUWVRBZWlPNkJyUldjWnlISUNlTXRTNDF6NEs0RG1hYTJLanU?oc=5,연합뉴스,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0042,market,대구 모빌리티 기업들 한자리에…제조 AI 전환·지원책 논의,2026-09-14,대구 모빌리티 기업들 한자리에…제조 AI 전환·지원책 논의 (검색어: 제조 AI),대구 모빌리티 기업들 한자리에…제조 AI 전환·지원책 논의 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiW0FVX3lxTE5kakEwOE5hMWhyS190MlpoMXREcm5na3E1MXhZTkVHelFWT21UX1hBV1ZXM2d1WmlxZjhkbzRWcGd5UkRsekNock9TQlhKUnZIaHdta0RFYWc2RzDSAWBBVV95cUxOWWdRQmF6RGpueGFvaEtkQVR0OFZMLUlJUFY3cDJlelgzSmQzV09FNnllU0w0YVYtYUlpaS1vMGdramZhQjRyVW54cXRxQjJ1dzBSc1JLQ2tqMi1PWUxyMHY?oc=5,연합뉴스,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0043,market,제조AI 다음 승부처는 ‘확산’…최재식 KAIST 교수가 그리는 ‘M.AX’,2026-09-15,제조AI 다음 승부처는 ‘확산’…최재식 KAIST 교수가 그리는 ‘M.AX’ (검색어: 제조 AI),제조AI 다음 승부처는 ‘확산’…최재식 KAIST 교수가 그리는 ‘M.AX’ (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiT0FVX3lxTFBLcndEQWFtbzJxSjVHV0oxaERsZDVwVlNYemFENTFwMXJtamlsa0RSazlNVFlGUXJXUXQwY2dSWG1DdGUzTUJpY3ZQTDIyYmc?oc=5,v.daum.net,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0044,market,울산·부산·경남 초격차 제조AI 거점벨트 조성,2026-08-27,울산·부산·경남 초격차 제조AI 거점벨트 조성 (검색어: 제조 AI),울산·부산·경남 초격차 제조AI 거점벨트 조성 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiT0FVX3lxTE90eVpTeDJaZFNianJ6R0RJUnpqYWs5T2hGTi10Yl9lcnpjc3lDZzVwaFQ2anpkNEZJcUlkOTJZdHZtbDE5S1lpek1yQ1FFQUE?oc=5,v.daum.net,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0045,market,경남 제조 AI 센터 개소…지역 제조기업 AI 전환 본격화,2026-09-18,경남 제조 AI 센터 개소…지역 제조기업 AI 전환 본격화 (검색어: 제조 AI),경남 제조 AI 센터 개소…지역 제조기업 AI 전환 본격화 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMibEFVX3lxTE5HaFJ2eDFWSGZQWW4wS2NvVHhkb29uc0tfN0djeUZaVGRsSEkzUVh6cnV1bW1uY1pJYVZMdkw1amd6V01IeGNKeWd6T1EwTExTWFlodTZ3bkhkaUo4QklIT3R0bXhnT0NwS3NmZg?oc=5,페로타임즈,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0046,market,"‘제조AI·관광·투자’ 경남도, 중국과 경제협력 넓힌다",2026-09-16,"‘제조AI·관광·투자’ 경남도, 중국과 경제협력 넓힌다 (검색어: 제조 AI)","‘제조AI·관광·투자’ 경남도, 중국과 경제협력 넓힌다 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBWN0hPYmE5Z3RMUmhHVXJ3My1BN0lGNXFaUXo2bjN1R0tQdEVMSzd5QXZ6Qm40bE8tU0J5WWhqdkZFOFQxREUxbjFNV3dJR2hfOFFPaWVJYWVtSmNRSTk0QnRIdEVtVi1M?oc=5,경남도민신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0047,market,"[AI로 읽는 경제] 韓, 제조AI 확대만으론 부족…국내기술 확보 '시급'",2026-09-07,"[AI로 읽는 경제] 韓, 제조AI 확대만으론 부족…국내기술 확보 '시급' (검색어: 제조 AI)","[AI로 읽는 경제] 韓, 제조AI 확대만으론 부족…국내기술 확보 '시급' (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBvd3ozZTZHbkM0Tm50RkZjZnc2UmlhNFdzWGF3aTNFZ19xdFE0YlZnaXg2ck96V05UWTNROUlvSG5ZTVBuU2s5aWxzaTAtaVd4VldnaHdqbWRfV0Nn?oc=5,뉴스핌,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0048,market,"G20 모여 AI 혁신 협력 논의…한국, 제조AI·국제표준 확대 제안 - 머니투데이",2026-09-02,"G20 모여 AI 혁신 협력 논의…한국, 제조AI·국제표준 확대 제안 - 머니투데이 (검색어: 제조 AI)","G20 모여 AI 혁신 협력 논의…한국, 제조AI·국제표준 확대 제안 - 머니투데이 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMia0FVX3lxTE1aLTA1YWg1ejJ1ZDdPUE0tbG9qay1aT0VSYzVTZ3RpR2RJTGw1S3dVaGZ0Qk15WHhLMkhUY2ZpQ20tZEd6TkFRZ2tWUTdLc2lwTmhRbU14eWlpam9rbTMzVmJCbnE2QWlwSXZv0gFwQVVfeXFMUG5HZzE3MDFhZGQ3YWd2a0o2T2FwN3BlVTYxNUZBYmxIUkRzV09wRXI0Zm44Y0t0bU5kMlhyVEZ6ZGYzOGh6SnlKLWh5YVhiQm1JY2dHazBxeFJjR3JYT3VNc2RKb0RTYTJkS3BOeWk2Ug?oc=5,mt.co.kr,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0049,market,"[산업AI EXPO 프리뷰] 제조 AI ⑤ | 문서를 읽은 AI, 다음 업무까지 수행하려면? ‘포너즈’가 해답 제시한다",2026-09-07,"[산업AI EXPO 프리뷰] 제조 AI ⑤ | 문서를 읽은 AI, 다음 업무까지 수행하려면? ‘포너즈’가 해답 제시한다 (검색어: 제조 AI)","[산업AI EXPO 프리뷰] 제조 AI ⑤ | 문서를 읽은 AI, 다음 업무까지 수행하려면? ‘포너즈’가 해답 제시한다 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBSV2NpTGVrNkR1Nms0RTlsc1B6ZDQtRmhGWDFuSHl3ZV9zSVp3Uko3X2h4Z1d3eDFYOVQ1T0YyOEgyVWlQNVFwQ0poRnhxUS1vTzhPbWMwR3BKRlM5amFZ?oc=5,헬로티,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0050,market,“AI는 먼 미래가 아니다” 제조 AX 실전 전략 제시...'M.AX 혁신 서밋' 9월 대구 개최,2026-08-28,“AI는 먼 미래가 아니다” 제조 AX 실전 전략 제시...'M.AX 혁신 서밋' 9월 대구 개최 (검색어: 제조 AI),“AI는 먼 미래가 아니다” 제조 AX 실전 전략 제시...'M.AX 혁신 서밋' 9월 대구 개최 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiX0FVX3lxTE9sOVpkazdUUWV0elA5RE9wcV9xekg4MXEwUDNEc29IeGNvc2ZLaEc5NE5fMGJtQjdOUFdiZHhJUnROQklnaS1yMUZDTVQ1Y3FYWTBVM1cybG51dXFhSzlB?oc=5,헬로티,,AI|제조 AX,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0051,market,"이용필 KEIT 신임 원장 취임…""제조 AI 전환·R&D 혁신 이끌 것"" - 머니투데이",2026-08-11,"이용필 KEIT 신임 원장 취임…""제조 AI 전환·R&D 혁신 이끌 것"" - 머니투데이 (검색어: 제조 AI)","이용필 KEIT 신임 원장 취임…""제조 AI 전환·R&D 혁신 이끌 것"" - 머니투데이 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMia0FVX3lxTE5OcWNtSTNBNm1IZUdDeVBzemlTTHdxRm94SDFDemt1VnVzbXBrQnRFTmFtdFRjWURJWDl2WnZzZ0VsX21SQ0wzOE9yVFVZeEh5S0NvRG5INlZBLVBSUy1yRHhkYUIxcDg0MzJn0gFwQVVfeXFMTzE1ZlA2SWVtWDA1dWpLOXNXeFZKM3VxcVJRWDFnQ0hyTFJRbXRTYlluY28tS1BWU1JUWFVyU1h6U05WeE9URXhJQ3NNcWN2RHpEeXFFVG9hQ0NhUzB1eXlNTEE2ZjdYb0pxaFN5dVczdw?oc=5,mt.co.kr,,AI|R&D,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0052,market,"경남도, ‘제조 AI데이터센터’ 가동… 연간 300개 제조기업 AX 지원",2026-09-18,"경남도, ‘제조 AI데이터센터’ 가동… 연간 300개 제조기업 AX 지원 (검색어: 제조 AI)","경남도, ‘제조 AI데이터센터’ 가동… 연간 300개 제조기업 AX 지원 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9KemJEUjh3MEJTeF9iX3pLV2RfakJyN1NFaDh3YXVoSVZ2NVJlTFRycHprUE5XYUxKU3p0TlhCWDlnRkZPa3VQZmx5QXViYUotdTFpbGYwYXFsQ3Rpc3pmSjRjZHZucEU?oc=5,기계신문,,AI|데이터,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0053,market,"E8, 153억 규모 산업부 R&D 참여…제조 AI 판단 근거 제시 기술 개발",2026-09-16,"E8, 153억 규모 산업부 R&D 참여…제조 AI 판단 근거 제시 기술 개발 (검색어: 제조 AI)","E8, 153억 규모 산업부 R&D 참여…제조 AI 판단 근거 제시 기술 개발 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBZeVh5SXE3aUQ5UURyNlVnWHdQVE90Y2l2R1JkMHY3WVlONVpZTzExRHMwMGJjYUNGdmRmbVJHejNXUjZNbnRrX0hnVElYVDlMZk8yNUg0SFM3OTBQbkdz?oc=5,헬로티,,AI|R&D,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0054,market,"경남도, 제조역량 발판으로 피지컬 AI 선도…10년간 21조 투입",2026-07-29,"경남도, 제조역량 발판으로 피지컬 AI 선도…10년간 21조 투입 (검색어: 제조 AI)","경남도, 제조역량 발판으로 피지컬 AI 선도…10년간 21조 투입 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiW0FVX3lxTFA5MGJ0S0wydXJoMTU1QXQzV0pfa2N4R0dkenpvNnQtSkFtakY5djg1dWg0azgwVmdBZndhVVlObnhvWnNsM0FhNTFwZ3lLdDd1aVNBcGtNRks3ZUXSAWBBVV95cUxQaE9td1dqRGtidGhfaEtaS25fQU4zYjBHTndVLVVwT1VLRW9BdU02THBSQWZrQWdfeDRXd0NzT2FzQ1JzSDhlREtLMjdWd29IWkRTc3pqRXNMWHpSNnkxdjE?oc=5,연합뉴스,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0055,market,‘산업단지 M.AX 혁신 서밋’ 14일 대구서 개막…제조 AI·수출 전략 한자리,2026-09-02,‘산업단지 M.AX 혁신 서밋’ 14일 대구서 개막…제조 AI·수출 전략 한자리 (검색어: 제조 AI),‘산업단지 M.AX 혁신 서밋’ 14일 대구서 개막…제조 AI·수출 전략 한자리 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiX0FVX3lxTE93dThjcnhqdXhuWGVFYWhua1c4bDlRUDJaUDJhWnhEUW8wbkVDRXEwNXpWNml4enRiY3JBNHpsT3Z4RTNHS2xTcTM5S3Y4SjFQbEhUNkpWVHQtQkMwN2pr?oc=5,헬로티,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0056,market,산업부 예산 40.5% 늘어…제조AI·자원안보에 집중 [2027 예산안],2026-09-01,산업부 예산 40.5% 늘어…제조AI·자원안보에 집중 [2027 예산안] (검색어: 제조 AI),산업부 예산 40.5% 늘어…제조AI·자원안보에 집중 [2027 예산안] (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiWkFVX3lxTE1oUm1vU2JKTHltU042cXd3bzVyYlAzX1NtcXNrUHk1S29FSXZRR0QzNTZsS0tLNlRSUkN2aTk3aUh3QzYwRmFSWHBrV25mRENKaGxzbkthZTh2QdIBX0FVX3lxTE5sSlVTZHVTRzhURG1wcE9VdjN3c2JWSW9QUE5DLWNnUk91YldYRFBpbi1nSWxrZ0VxT1Zkem1hUkFBTzJaVFQ3V0NIWHk0Wm1YbGJoUGpQdENwcGVWdHow?oc=5,경향신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0057,market,"피지컬AI로 제조혁신 속도···과기정통부, 전북·경남 1.4조원 투입",2026-09-16,"피지컬AI로 제조혁신 속도···과기정통부, 전북·경남 1.4조원 투입 (검색어: 제조 AI)","피지컬AI로 제조혁신 속도···과기정통부, 전북·경남 1.4조원 투입 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiakFVX3lxTE56UUhUbktkTHhCMnBYNmhXUmlqSU1QVERPYnRQX20yUVhzS3paSnhJTGJGYUZwTjNKWmFRWWVYVG8xRkpGYS1oTmROZUVpS2F5QXMzcWJDWjNmdnNpWHN1VW11YVdfdVNBaFE?oc=5,헬로디디,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0058,market,"[AW 베트남 2026] 감소프트, 제조 AI·선박·드론 헬스모니터링 솔루션 선보인다",2026-08-26,"[AW 베트남 2026] 감소프트, 제조 AI·선박·드론 헬스모니터링 솔루션 선보인다 (검색어: 제조 AI)","[AW 베트남 2026] 감소프트, 제조 AI·선박·드론 헬스모니터링 솔루션 선보인다 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBraTMxVzFJb2JyWG0xd2xPTDJtbXdOck5IX0VFdkVKUW9CR1EyVjUwaDJjUzAzMF9fSUJjYWU5dVZ5WkpOTVdpSjlvME1LU1FlaWk2aUQ4dkRjbVpteGVR?oc=5,헬로티,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0059,market,"인터엑스, 중기부 장관상 '기업가정신 대상' 수상…제조 AI 산업 확산 성과 인정",2026-09-04,"인터엑스, 중기부 장관상 '기업가정신 대상' 수상…제조 AI 산업 확산 성과 인정 (검색어: 제조 AI)","인터엑스, 중기부 장관상 '기업가정신 대상' 수상…제조 AI 산업 확산 성과 인정 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5VMHY0ZFBYdDEwcGZONmFTUkJCYXFpTzBDWGdrVm11SFF0eVNJbnNLOVlWUWpvVTRkMXFxSzdGSWtQZzdTVnp2VU5BS2NNUQ?oc=5,전자신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0060,market,경남 공공형 ‘제조 AI데이터센터’ 문 열어…무료 개방,2026-09-17,경남 공공형 ‘제조 AI데이터센터’ 문 열어…무료 개방 (검색어: 제조 AI),경남 공공형 ‘제조 AI데이터센터’ 문 열어…무료 개방 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiT0FVX3lxTFBpMGw2NTYzbXRwbDRsSUtYT1RZTWFRZGxRNnpnR3hmSndUT0YyQXMwa1VTY3E4UThwSm02RVJ5TGVrTVUyN2U5WUZfWVduZXc?oc=5,v.daum.net,,AI|데이터,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0061,market,"정부, 철강 등 주력 제조업 AI 전환 본격화…‘AI 팩토리’ 확산",2026-08-19,"정부, 철강 등 주력 제조업 AI 전환 본격화…‘AI 팩토리’ 확산 (검색어: 제조 AI)","정부, 철강 등 주력 제조업 AI 전환 본격화…‘AI 팩토리’ 확산 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiakFVX3lxTE5mUEFWN2podTNOaG9mLUhiOWNSdW14d3RjOUQ2OWRfVUN6ZmE0SzNOckNmOWhkNG5aSTVWUGZabWgyem0wZ084bTAtX1ZNRVJScTV5VU5MX1hQSTU0S3VvckNvVEJnRm5QdFE?oc=5,철강금속신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0062,market,[한장TECH] 정부가 그리는 '제조AI 2030' 청사진은 무엇,2026-07-27,[한장TECH] 정부가 그리는 '제조AI 2030' 청사진은 무엇 (검색어: 제조 AI),[한장TECH] 정부가 그리는 '제조AI 2030' 청사진은 무엇 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiaEFVX3lxTE9QZU8zWVcwWnNNNlpIal9jeU5fYVZxcHEtVm5SN1owSGp5SEVEdUJJVTZmbWh4anZWQ2N5QVY2UEZZX1NnX2xvQUdteUZLeVNWT2tOYS1NV2RwYWVraDhnQkU5NGVYaFRI?oc=5,테크월드,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0063,market,"230억 투입해 열 공정 AI 모델 만든다…산업단지공단, 제조 AI 확산 나서",2026-08-28,"230억 투입해 열 공정 AI 모델 만든다…산업단지공단, 제조 AI 확산 나서 (검색어: 제조 AI)","230억 투입해 열 공정 AI 모델 만든다…산업단지공단, 제조 AI 확산 나서 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiW0FVX3lxTE4ycEJOTmZ3aVRGTEJmaF9kWDlMcmgyZ1VDa3A3eWNLTVZLU3lEeUhxNnlBY3FtbjRqWTdxR3l3eHVHNy1LYXR5MTNFTGFRajF1Z2RnNkdXSEdfT1E?oc=5,에너지경제신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0064,market,경남 첫 공공형 제조 AI 센터 가동…고성능 GPU 40장 구축,2026-09-17,경남 첫 공공형 제조 AI 센터 가동…고성능 GPU 40장 구축 (검색어: 제조 AI),경남 첫 공공형 제조 AI 센터 가동…고성능 GPU 40장 구축 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiTkFVX3lxTE13QlNydFJRX1UtQkZmclZPYW5LVTdNVlFfaG5zZVVON0pXb3M1czluZURGTnlSUmhNZHBNa3pkRlpxdjJhQ2xHZXNSbmhvQQ?oc=5,전자신문,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0065,market,[특징주] 제조AI 확산·中 로봇 규제 기대…로봇株 줄줄이 급등,2026-09-15,[특징주] 제조AI 확산·中 로봇 규제 기대…로봇株 줄줄이 급등 (검색어: 제조 AI),[특징주] 제조AI 확산·中 로봇 규제 기대…로봇株 줄줄이 급등 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiXEFVX3lxTE9xdng1d0tiRE5aZElyb0pCSG1Va2FrSkQ3NWJWWFFhSUhJM0VGazJHdG1rZjhoMmllUmdVZ3NYemlubXBxTTB3OVo5endieGstdTNublVKS3pvbWlU?oc=5,뉴스핌,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0066,market,"산단공, 국산 온톨로지로 '제조 AI' 속도 낸다",2026-08-28,"산단공, 국산 온톨로지로 '제조 AI' 속도 낸다 (검색어: 제조 AI)","산단공, 국산 온톨로지로 '제조 AI' 속도 낸다 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiT0FVX3lxTE01N2Qydmh1akEwSGVTdlNkQ1ZVTjlLOXNITEtmTVVKTGg4QUFVOGlLTUFick4zZzd6cV9oRHVmTExUZTE3UWVCejFwZjMzVFk?oc=5,v.daum.net,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0067,market,"KTL, 제조 AI 전환 위한 규제·데이터 활용 세미나 개최",2026-09-01,"KTL, 제조 AI 전환 위한 규제·데이터 활용 세미나 개최 (검색어: 제조 AI)","KTL, 제조 AI 전환 위한 규제·데이터 활용 세미나 개최 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9HQUVjTGJUbnYtRmR1UUd3dEVveGQtdFNpX1g1RlVjQnRHMFdmbHBNSTVaV25aZHdTY1B3a0d0YXd6Q2tHQWVMVTZSR1E5cHM3NzBldlFB?oc=5,중앙일보,,AI|데이터,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0068,market,"“제조 AI, 기술만으론 못 지킨다”... 지식재산처, 산업용 AI 기업 글로벌 IP 공략 지원",2026-09-18,"“제조 AI, 기술만으론 못 지킨다”... 지식재산처, 산업용 AI 기업 글로벌 IP 공략 지원 (검색어: 제조 AI)","“제조 AI, 기술만으론 못 지킨다”... 지식재산처, 산업용 AI 기업 글로벌 IP 공략 지원 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiSEFVX3lxTE14TjNPZDZLQ1VNa3NzQk5kWFdhTGF4ZWZnNzRtel9GUU42dUxYUFE3a3dKeGl6djNWVjRhSXlZb2tGZ1JUZFVXVA?oc=5,특허뉴스,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0069,market,"대구테크노파크, 11일 ‘제조 AI 혁신 기업 교육·사업 설명회’",2026-08-05,"대구테크노파크, 11일 ‘제조 AI 혁신 기업 교육·사업 설명회’ (검색어: 제조 AI)","대구테크노파크, 11일 ‘제조 AI 혁신 기업 교육·사업 설명회’ (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiakFVX3lxTFAxWFVJRElwTkVIUnQ1UXhHakRPYVUxTzRsVml6N3ExQkU4UWtERGpXdEo0V21ReTRIaF9EankyQmpQRjYwQUl4YWhXdGZVZDhoSW5GX0ZlT3RfVUJibVh5akYxSU1HTjUzZVE?oc=5,hidomin.com,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0070,market,"[AI 브리프] AI로 제조업 다시 일으킨다…정부, ‘제조AI 2030 전략’ 공개",2026-09-16,"[AI 브리프] AI로 제조업 다시 일으킨다…정부, ‘제조AI 2030 전략’ 공개 (검색어: 제조 AI)","[AI 브리프] AI로 제조업 다시 일으킨다…정부, ‘제조AI 2030 전략’ 공개 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBkVWJBTkRvbkhoWEZDX3RsTV9ERXd3VFdiRmtBVXJQajVQUnA4QVNkN09zNWtackRuREZYVWtWZEdBUlcwQjFOci1tcHh3ZHpSUHRscXpucnpnQUhOY0VmNWFzNlBPU3ox?oc=5,아이티데일리,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0071,market,"AI 검증 넘어 구축으로…제조업계, '돈 버는 AI' 찾는다",2026-09-03,"AI 검증 넘어 구축으로…제조업계, '돈 버는 AI' 찾는다 (검색어: 제조 AI)","AI 검증 넘어 구축으로…제조업계, '돈 버는 AI' 찾는다 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9jekgtdnZ6ZnEtWXR2U2dPbmdnbDZxaEN5NnIyVExLRzZHZFdTTFZocno1eVBXS2hNYmRCVDJia29ZZDJTeVhIRHNpUzNyYktIa21hc0NR?oc=5,지디넷코리아,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0072,market,"창원 마산자유무역지역·봉암공단, ‘제조 AI 전환’ 거점으로 탈바꿈",2026-08-02,"창원 마산자유무역지역·봉암공단, ‘제조 AI 전환’ 거점으로 탈바꿈 (검색어: 제조 AI)","창원 마산자유무역지역·봉암공단, ‘제조 AI 전환’ 거점으로 탈바꿈 (검색어: 제조 AI)",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5fM0htVW16SXhxWDJyRWhxS0NWUzJRV2VLZlVDQ0VFN1hiMDdOSm80QnFWcE51WXg1UG9lc3VGRVJhYS0wRnQyNlR4bV9veDg?oc=5,v.daum.net,,AI,2026-09-19T15:44:28+09:00,false,false,live,rss,true
LV-0073,market,촘촘한 제조 현장 데이터로…'피지컬 AI' 글로벌 최강 전략 짠다,2026-09-17,촘촘한 제조 현장 데이터로…'피지컬 AI' 글로벌 최강 전략 짠다 (검색어: 제조 AI),촘촘한 제조 현장 데이터로…'피지컬 AI' 글로벌 최강 전략 짠다 (검색어: 제조 AI),https://news.google.com/rss/articles/CBMiWkFVX3lxTFBrM0d4WGlZQWNvZ29mOVJDUVdJcmYyWHg5bDVWeGZXUFJPVWYwblVna29PMzVqZ3RsdVEyTGpKaWIzcHBsMERVY0NWY0tfM0dpemo2WXItVDZCdw?oc=5,한국경제,,AI|데이터,2026-09-19T15:44:28+09:00,false,false,live,rss,true
